timestamp,avg,min_v,max_v,stddev_v
"2025-02-05T10:00:00Z","59.0","58.8","59.3","null"
"2025-02-28T16:00:00Z","60.8","60.1","61.6","null"
"2025-01-23T17:00:00Z","56.8","56.3","57.3","null"
"2025-02-28T06:00:00Z","60.5","58.1","62.2","null"
"2025-01-29T02:00:00Z","62.0","60.3","63.4","null"
"2025-02-02T15:00:00Z","58.5","57.6","59.6","null"
"2025-01-22T13:00:00Z","55.7","52.3","58.6","null"
"2025-02-23T22:00:00Z","62.1","60.4","63.4","null"
"2025-02-03T21:00:00Z","59.8","58.4","61.4","null"
"2025-02-17T09:00:00Z","58.7","58.3","59.3","null"
"2025-01-16T10:00:00Z","59.0","58.4","59.9","null"
"2025-02-24T22:00:00Z","61.9","59.9","63.4","null"
"2025-02-13T16:00:00Z","57.6","57.2","58.2","null"
"2025-01-28T12:00:00Z","61.8","60.2","63.4","null"
"2025-02-08T19:00:00Z","59.1","58.6","59.6","null"
"2025-02-01T22:00:00Z","61.1","59.5","62.6","null"
"2025-01-15T19:00:00Z","58.5","57.6","59.1","null"
"2025-01-17T09:00:00Z","59.0","58.4","59.9","null"
"2025-01-31T18:00:00Z","59.8","59.6","60.1","null"
"2025-02-24T09:00:00Z","61.5","59.5","63.2","null"
"2025-01-07T06:00:00Z","58.6","58.0","59.5","null"
"2025-01-25T06:00:00Z","60.7","58.9","62.5","null"
"2025-01-06T11:00:00Z","61.6","59.8","63.3","null"
"2025-02-01T15:00:00Z","59.1","58.1","60.1","null"
"2025-02-09T13:00:00Z","59.8","59.6","60.1","null"
"2025-01-14T23:00:00Z","62.4","61.9","62.9","null"
"2025-01-29T06:00:00Z","61.2","60.0","62.5","null"
"2025-02-15T14:00:00Z","57.9","56.1","59.1","null"
"2025-01-10T09:00:00Z","58.6","58.1","59.6","null"
"2025-01-25T22:00:00Z","61.2","59.6","62.7","null"
"2025-01-17T17:00:00Z","56.9","56.4","57.4","null"
"2025-02-26T18:00:00Z","60.7","59.2","62.2","null"
"2025-01-24T13:00:00Z","59.5","58.6","60.6","null"
"2025-02-13T12:00:00Z","58.5","58.2","58.8","null"
"2025-01-06T06:00:00Z","59.7","58.7","60.7","null"
"2025-02-18T21:00:00Z","58.4","57.7","59.2","null"
"2025-02-10T11:00:00Z","58.1","54.1","61.2","null"
"2025-01-05T15:00:00Z","57.7","57.3","58.3","null"
"2025-01-25T07:00:00Z","60.6","59.4","61.9","null"
"2025-01-07T23:00:00Z","61.1","59.5","63.0","null"
"2025-02-15T20:00:00Z","59.3","58.6","60.1","null"
"2025-02-03T15:00:00Z","59.3","58.9","59.9","null"
"2025-01-08T10:00:00Z","59.3","58.6","60.1","null"
"2025-02-23T11:00:00Z","60.8","59.4","62.9","null"
"2025-01-23T22:00:00Z","60.0","58.6","61.3","null"
"2025-02-07T20:00:00Z","58.9","58.7","59.2","null"
"2025-01-23T07:00:00Z","58.7","58.3","59.3","null"
"2025-02-23T07:00:00Z","61.1","59.5","63.1","null"
"2025-01-18T21:00:00Z","58.4","57.6","59.1","null"
"2025-01-15T00:00:00Z","61.3","59.7","62.8","null"
"2025-02-05T03:00:00Z","60.9","59.7","62.2","null"
"2025-01-02T15:00:00Z","58.6","58.0","59.0","null"
"2025-01-25T10:00:00Z","58.1","57.4","58.9","null"
"2025-01-30T17:00:00Z","59.5","59.1","59.6","null"
"2025-01-04T08:00:00Z","54.8","50.6","57.9","null"
"2025-02-01T04:00:00Z","61.4","59.8","62.9","null"
"2025-02-24T06:00:00Z","60.8","59.7","62.2","null"
"2025-01-18T11:00:00Z","57.1","56.6","57.6","null"
"2025-01-08T22:00:00Z","62.1","61.1","63.1","null"
"2025-01-07T19:00:00Z","58.3","57.5","59.0","null"
"2025-01-11T18:00:00Z","57.5","57.0","58.0","null"
"2025-02-06T18:00:00Z","58.9","58.4","59.4","null"
"2025-01-25T12:00:00Z","60.0","59.4","60.4","null"
"2025-01-14T10:00:00Z","58.4","57.9","58.9","null"
"2025-02-25T18:00:00Z","60.7","59.5","62.1","null"
"2025-02-28T20:00:00Z","60.7","59.2","62.4","null"
"2025-02-15T08:00:00Z","57.8","57.1","58.6","null"
"2025-01-17T13:00:00Z","57.7","56.9","58.4","null"
"2025-02-03T07:00:00Z","54.2","50.2","57.4","null"
"2025-01-19T03:00:00Z","60.1","59.6","60.6","null"
"2025-01-26T23:00:00Z","61.4","59.9","62.9","null"
"2025-02-26T07:00:00Z","61.3","59.2","62.8","null"
"2025-01-25T20:00:00Z","60.8","59.3","62.4","null"
"2025-02-16T16:00:00Z","58.4","57.8","58.8","null"
"2025-01-31T17:00:00Z","59.4","58.6","60.1","null"
"2025-02-20T14:00:00Z","59.1","58.8","59.3","null"
"2025-01-22T15:00:00Z","57.4","56.6","58.1","null"
"2025-02-24T14:00:00Z","61.2","59.7","62.7","null"
"2025-01-06T22:00:00Z","61.4","59.4","63.2","null"
"2025-02-22T05:00:00Z","61.4","59.9","62.9","null"
"2025-02-11T19:00:00Z","59.4","58.6","60.1","null"
"2025-01-21T02:00:00Z","59.4","57.8","61.2","null"
"2025-02-13T20:00:00Z","59.0","58.8","59.2","null"
"2025-01-28T20:00:00Z","61.1","59.2","62.8","null"
"2025-02-19T00:00:00Z","59.9","59.7","60.2","null"
"2025-02-26T06:00:00Z","60.6","57.8","62.4","null"
"2025-02-07T18:00:00Z","58.6","58.2","59.2","null"
"2025-01-08T15:00:00Z","59.0","58.1","60.1","null"
"2025-01-02T08:00:00Z","46.4","45.6","47.6","null"
"2025-02-27T23:00:00Z","62.3","61.0","63.5","null"
"2025-01-10T13:00:00Z","58.7","58.1","59.1","null"
"2025-02-06T00:00:00Z","61.9","60.6","63.2","null"
"2025-02-10T14:00:00Z","60.6","60.4","60.9","null"
"2025-01-30T06:00:00Z","59.5","58.1","60.6","null"
"2025-01-04T07:00:00Z","58.5","57.4","58.9","null"
"2025-01-26T10:00:00Z","57.9","57.6","58.6","null"
"2025-02-19T04:00:00Z","58.7","58.2","59.2","null"
"2025-02-04T08:00:00Z","57.9","57.4","58.4","null"
"2025-01-18T07:00:00Z","58.3","57.2","59.2","null"
"2025-01-16T11:00:00Z","59.4","58.9","60.4","null"
"2025-01-14T15:00:00Z","57.0","56.4","57.4","null"
"2025-02-10T20:00:00Z","58.9","58.4","59.4","null"
"2025-01-16T16:00:00Z","57.9","57.4","58.4","null"
"2025-02-24T16:00:00Z","60.8","59.3","62.3","null"
"2025-01-24T05:00:00Z","59.1","58.2","59.8","null"
"2025-01-25T15:00:00Z","58.4","57.9","59.4","null"
"2025-02-04T18:00:00Z","57.6","56.9","58.4","null"
"2025-02-18T14:00:00Z","59.4","59.2","59.7","null"
"2025-01-29T01:00:00Z","62.0","60.3","63.4","null"
"2025-02-16T15:00:00Z","58.9","58.3","59.3","null"
"2025-02-14T13:00:00Z","59.0","58.6","59.6","null"
"2025-01-09T05:00:00Z","60.0","58.0","62.0","null"
"2025-01-10T17:00:00Z","56.9","55.5","58.0","null"
"2025-02-17T06:00:00Z","58.0","57.2","58.8","null"
"2025-01-29T03:00:00Z","61.9","60.6","63.2","null"
"2025-01-11T19:00:00Z","57.6","57.0","58.0","null"
"2025-02-25T05:00:00Z","61.2","59.4","63.1","null"
"2025-01-28T06:00:00Z","61.6","59.6","63.3","null"
"2025-01-17T01:00:00Z","61.1","59.8","62.4","null"
"2025-01-06T03:00:00Z","61.5","60.2","62.8","null"
"2025-02-08T08:00:00Z","58.0","57.6","58.6","null"
"2025-01-29T22:00:00Z","61.4","59.8","62.8","null"
"2025-02-05T18:00:00Z","58.2","57.8","58.8","null"
"2025-01-23T10:00:00Z","58.2","57.3","59.3","null"
"2025-02-06T13:00:00Z","61.1","59.7","62.4","null"
"2025-01-09T06:00:00Z","58.7","58.0","59.5","null"
"2025-02-27T21:00:00Z","61.1","59.5","62.5","null"
"2025-02-04T04:00:00Z","60.4","58.9","61.9","null"
"2025-01-26T01:00:00Z","61.8","60.2","63.2","null"
"2025-01-22T04:00:00Z","59.5","57.9","61.0","null"
"2025-01-30T12:00:00Z","61.2","59.9","62.6","null"
"2025-02-11T00:00:00Z","60.6","59.2","62.2","null"
"2025-01-30T04:00:00Z","60.9","58.9","62.9","null"
"2025-02-10T12:00:00Z","60.0","58.6","61.2","null"
"2025-01-16T01:00:00Z","61.3","59.8","62.8","null"
"2025-02-03T18:00:00Z","57.4","56.9","58.4","null"
"2025-01-24T15:00:00Z","59.1","58.6","60.1","null"
"2025-01-12T07:00:00Z","57.9","57.0","59.0","null"
"2025-02-22T15:00:00Z","60.8","59.4","62.4","null"
"2025-01-16T20:00:00Z","58.6","58.4","58.9","null"
"2025-01-27T17:00:00Z","61.0","60.5","61.5","null"
"2025-02-22T17:00:00Z","60.9","59.2","62.3","null"
"2025-02-06T15:00:00Z","59.1","57.4","61.4","null"
"2025-02-20T08:00:00Z","58.2","57.8","58.8","null"
"2025-02-28T18:00:00Z","60.9","59.6","62.1","null"
"2025-01-06T20:00:00Z","59.2","58.7","59.7","null"
"2025-01-09T16:00:00Z","58.2","57.5","59.0","null"
"2025-01-13T23:00:00Z","59.0","58.4","59.9","null"
"2025-02-02T06:00:00Z","59.8","58.6","60.6","null"
"2025-01-12T04:00:00Z","59.6","59.0","60.0","null"
"2025-02-11T17:00:00Z","58.6","58.1","59.1","null"
"2025-02-05T15:00:00Z","59.6","58.8","60.3","null"
"2025-01-11T14:00:00Z","58.1","57.5","58.5","null"
"2025-02-09T11:00:00Z","58.9","58.6","59.1","null"
"2025-01-17T07:00:00Z","53.9","48.9","58.7","null"
"2025-02-11T13:00:00Z","59.5","59.1","60.1","null"
"2025-03-01T19:00:00Z","60.9","59.9","61.9","null"
"2025-02-01T12:00:00Z","59.1","58.6","59.6","null"
"2025-01-14T22:00:00Z","60.4","59.4","61.4","null"
"2025-01-10T18:00:00Z","57.8","57.0","58.5","null"
"2025-01-28T13:00:00Z","61.8","59.7","63.8","null"
"2025-02-18T01:00:00Z","60.0","58.8","61.2","null"
"2025-02-02T02:00:00Z","60.9","59.3","62.4","null"
"2025-01-23T00:00:00Z","60.4","59.2","61.9","null"
"2025-02-14T16:00:00Z","58.1","57.6","58.6","null"
"2025-02-03T06:00:00Z","55.9","52.7","58.4","null"
"2025-01-02T20:00:00Z","58.8","58.0","60.0","null"
"2025-02-24T23:00:00Z","62.7","61.4","64.1","null"
"2025-01-31T15:00:00Z","60.2","59.6","61.1","null"
"2025-02-15T16:00:00Z","58.1","57.6","58.6","null"
"2025-02-25T06:00:00Z","61.3","59.8","63.3","null"
"2025-02-23T19:00:00Z","61.3","59.6","62.8","null"
"2025-01-05T08:00:00Z","58.8","57.8","59.8","null"
"2025-01-24T00:00:00Z","60.3","59.0","61.6","null"
"2025-01-14T06:00:00Z","57.6","56.9","58.4","null"
"2025-02-20T09:00:00Z","59.1","58.8","59.3","null"
"2025-01-29T21:00:00Z","60.8","59.1","62.5","null"
"2025-02-04T15:00:00Z","58.1","57.4","58.9","null"
"2025-02-20T21:00:00Z","60.3","59.3","61.3","null"
"2025-01-16T03:00:00Z","61.3","59.8","62.8","null"
"2025-01-27T22:00:00Z","62.1","60.4","63.4","null"
"2025-01-05T11:00:00Z","58.1","57.3","58.8","null"
"2025-03-01T09:00:00Z","60.3","58.8","61.8","null"
"2025-02-01T03:00:00Z","61.6","60.0","63.1","null"
"2025-01-28T04:00:00Z","61.8","59.8","63.4","null"
"2025-01-23T15:00:00Z","57.6","56.8","58.3","null"
"2025-02-15T07:00:00Z","58.3","57.6","59.1","null"
"2025-01-11T00:00:00Z","61.2","60.5","62.0","null"
"2025-01-17T21:00:00Z","58.7","57.9","59.4","null"
"2025-02-09T02:00:00Z","61.0","59.6","62.6","null"
"2025-01-26T18:00:00Z","57.7","57.1","58.1","null"
"2025-01-13T22:00:00Z","58.8","58.4","59.4","null"
"2025-02-09T03:00:00Z","61.1","60.0","62.1","null"
"2025-02-01T00:00:00Z","61.6","59.9","62.9","null"
"2025-01-02T22:00:00Z","61.5","60.0","63.0","null"
"2025-02-23T04:00:00Z","62.3","61.3","63.3","null"
"2025-02-11T12:00:00Z","59.5","59.1","60.1","null"
"2025-02-21T21:00:00Z","61.3","59.5","63.0","null"
"2025-01-30T19:00:00Z","60.0","58.1","62.1","null"
"2025-01-29T12:00:00Z","60.7","59.0","62.2","null"
"2025-02-13T06:00:00Z","58.0","57.8","58.2","null"
"2025-02-01T20:00:00Z","58.4","57.6","59.1","null"
"2025-01-25T19:00:00Z","60.9","59.9","61.9","null"
"2025-01-31T13:00:00Z","60.6","58.8","62.3","null"
"2025-01-27T06:00:00Z","60.6","58.1","63.1","null"
"2025-01-03T03:00:00Z","61.5","59.8","63.2","null"
"2025-01-15T02:00:00Z","61.4","60.1","62.6","null"
"2025-01-19T05:00:00Z","59.2","58.6","60.1","null"
"2025-02-10T22:00:00Z","60.6","59.2","62.4","null"
"2025-02-12T07:00:00Z","58.8","58.2","59.2","null"
"2025-01-20T14:00:00Z","58.0","57.5","58.5","null"
"2025-01-03T05:00:00Z","60.1","58.7","62.2","null"
"2025-01-24T14:00:00Z","59.5","58.6","60.6","null"
"2025-02-24T02:00:00Z","62.1","60.0","63.6","null"
"2025-01-29T10:00:00Z","60.4","58.3","62.3","null"
"2025-01-05T02:00:00Z","61.6","60.1","63.2","null"
"2025-01-08T07:00:00Z","58.6","57.8","59.2","null"
"2025-01-15T05:00:00Z","59.2","58.5","60.0","null"
"2025-02-04T06:00:00Z","57.6","56.9","58.4","null"
"2025-01-27T18:00:00Z","61.2","60.5","62.0","null"
"2025-01-20T18:00:00Z","55.4","55.0","56.0","null"
"2025-01-22T00:00:00Z","59.9","58.6","61.2","null"
"2025-02-02T01:00:00Z","61.2","59.6","62.6","null"
"2025-02-09T15:00:00Z","59.4","58.6","60.1","null"
"2025-01-03T02:00:00Z","61.6","60.0","63.0","null"
"2025-01-11T16:00:00Z","57.4","57.0","58.0","null"
"2025-02-03T05:00:00Z","57.5","56.9","57.9","null"
"2025-02-09T19:00:00Z","59.3","59.1","59.6","null"
"2025-02-05T21:00:00Z","61.7","60.2","63.3","null"
"2025-02-02T09:00:00Z","57.0","56.6","57.6","null"
"2025-01-20T05:00:00Z","58.6","58.1","59.1","null"
"2025-01-25T08:00:00Z","58.9","57.9","59.9","null"
"2025-02-03T19:00:00Z","57.9","57.4","58.4","null"
"2025-02-02T19:00:00Z","58.0","57.6","58.6","null"
"2025-01-06T04:00:00Z","61.6","60.2","62.8","null"
"2025-01-04T17:00:00Z","58.1","57.2","58.8","null"
"2025-02-18T23:00:00Z","59.4","59.2","59.7","null"
"2025-01-23T14:00:00Z","58.4","57.8","58.8","null"
"2025-01-09T12:00:00Z","59.5","59.0","60.0","null"
"2025-01-07T17:00:00Z","57.9","57.5","58.5","null"
"2025-02-12T15:00:00Z","58.3","57.8","59.2","null"
"2025-02-12T11:00:00Z","59.2","58.8","59.8","null"
"2025-02-06T10:00:00Z","60.4","58.7","61.9","null"
"2025-02-17T23:00:00Z","60.0","58.8","61.3","null"
"2025-01-08T21:00:00Z","59.2","58.1","60.6","null"
"2025-01-22T07:00:00Z","57.0","56.4","57.9","null"
"2025-01-20T04:00:00Z","60.2","59.1","61.1","null"
"2025-01-24T20:00:00Z","61.1","60.6","61.6","null"
"2025-02-10T18:00:00Z","58.8","58.4","59.4","null"
"2025-03-01T03:00:00Z","61.9","60.5","63.1","null"
"2025-02-07T13:00:00Z","60.4","59.7","61.2","null"
"2025-01-07T14:00:00Z","59.3","58.0","60.5","null"
"2025-01-22T11:00:00Z","58.4","57.9","58.9","null"
"2025-02-03T20:00:00Z","58.4","58.4","58.4","null"
"2025-02-06T06:00:00Z","59.2","57.9","60.4","null"
"2025-01-19T10:00:00Z","55.5","55.1","56.1","null"
"2025-01-13T09:00:00Z","56.5","55.4","57.4","null"
"2025-01-16T02:00:00Z","61.3","59.4","62.7","null"
"2025-01-31T03:00:00Z","61.7","60.3","63.4","null"
"2025-01-13T19:00:00Z","56.1","55.9","56.4","null"
"2025-01-16T08:00:00Z","59.0","58.4","59.9","null"
"2025-01-04T14:00:00Z","58.0","57.2","58.8","null"
"2025-01-08T16:00:00Z","58.3","57.6","59.1","null"
"2025-01-27T16:00:00Z","61.2","60.0","62.6","null"
"2025-02-04T01:00:00Z","60.8","59.3","62.4","null"
"2025-02-16T17:00:00Z","58.1","57.8","58.3","null"
"2025-01-04T21:00:00Z","59.0","58.2","59.8","null"
"2025-02-06T07:00:00Z","59.6","58.4","60.9","null"
"2025-02-04T21:00:00Z","60.9","59.4","62.4","null"
"2025-01-21T13:00:00Z","58.0","57.8","58.2","null"
"2025-02-14T07:00:00Z","55.6","51.3","59.1","null"
"2025-02-15T01:00:00Z","60.7","59.3","62.0","null"
"2025-01-10T08:00:00Z","58.1","57.6","59.1","null"
"2025-02-11T04:00:00Z","61.4","60.1","62.6","null"
"2025-03-01T18:00:00Z","60.0","59.4","60.4","null"
"2025-02-15T00:00:00Z","60.2","58.7","61.6","null"
"2025-02-13T08:00:00Z","58.5","58.2","58.8","null"
"2025-02-09T17:00:00Z","57.8","57.6","58.1","null"
"2025-02-12T23:00:00Z","60.8","60.2","61.2","null"
"2025-02-22T23:00:00Z","62.4","61.1","63.6","null"
"2025-02-13T13:00:00Z","58.2","57.8","58.8","null"
"2025-01-09T02:00:00Z","61.6","59.8","63.4","null"
"2025-01-30T13:00:00Z","60.9","59.4","62.5","null"
"2025-01-06T02:00:00Z","61.6","59.8","62.9","null"
"2025-02-23T17:00:00Z","60.4","58.6","61.7","null"
"2025-01-23T03:00:00Z","60.4","58.8","61.8","null"
"2025-01-03T17:00:00Z","57.6","56.7","58.7","null"
"2025-02-17T22:00:00Z","59.8","59.3","60.3","null"
"2025-01-19T12:00:00Z","56.9","56.6","57.1","null"
"2025-02-06T05:00:00Z","60.7","59.4","61.9","null"
"2025-02-11T01:00:00Z","60.7","59.0","62.1","null"
"2025-01-16T23:00:00Z","61.3","59.7","62.8","null"
"2025-03-01T20:00:00Z","61.2","59.8","62.4","null"
"2025-01-10T02:00:00Z","61.0","59.5","62.5","null"
"2025-02-11T06:00:00Z","59.2","58.6","60.1","null"
"2025-02-23T06:00:00Z","61.5","59.6","63.3","null"
"2025-01-24T09:00:00Z","59.8","59.2","60.2","null"
"2025-02-23T05:00:00Z","62.2","60.8","63.8","null"
"2025-02-13T23:00:00Z","60.0","58.6","61.6","null"
"2025-01-25T02:00:00Z","61.9","59.5","63.6","null"
"2025-01-31T12:00:00Z","58.9","56.0","61.8","null"
"2025-01-30T02:00:00Z","61.7","60.2","63.2","null"
"2025-01-02T18:00:00Z","58.6","58.0","59.0","null"
"2025-01-17T15:00:00Z","56.9","56.4","57.4","null"
"2025-02-25T08:00:00Z","62.5","60.8","64.3","null"
"2025-02-08T21:00:00Z","59.9","57.9","61.4","null"
"2025-01-02T14:00:00Z","59.2","58.5","60.0","null"
"2025-01-08T04:00:00Z","60.9","59.2","62.8","null"
"2025-01-29T11:00:00Z","60.8","59.3","62.3","null"
"2025-01-03T07:00:00Z","59.1","57.7","60.2","null"
"2025-02-16T12:00:00Z","58.7","57.8","59.3","null"
"2025-01-14T08:00:00Z","57.5","56.4","58.4","null"
"2025-01-15T09:00:00Z","59.6","59.0","60.5","null"
"2025-01-30T09:00:00Z","60.9","59.4","62.4","null"
"2025-02-27T03:00:00Z","62.3","60.9","63.5","null"
"2025-02-10T09:00:00Z","59.9","59.8","60.2","null"
"2025-01-24T10:00:00Z","56.5","51.8","60.2","null"
"2025-02-10T21:00:00Z","59.5","58.4","60.9","null"
"2025-02-08T00:00:00Z","60.9","59.8","62.3","null"
"2025-01-18T19:00:00Z","57.6","57.1","58.1","null"
"2025-01-16T17:00:00Z","57.8","57.4","58.4","null"
"2025-02-01T17:00:00Z","58.5","57.6","59.6","null"
"2025-02-13T03:00:00Z","62.2","61.8","62.8","null"
"2025-01-03T23:00:00Z","59.7","59.2","60.2","null"
"2025-02-06T01:00:00Z","61.8","60.1","63.2","null"
"2025-02-20T10:00:00Z","59.2","58.8","59.8","null"
"2025-02-18T03:00:00Z","59.9","59.7","60.2","null"
"2025-01-10T04:00:00Z","61.8","61.5","62.0","null"
"2025-01-07T03:00:00Z","61.3","60.0","62.7","null"
"2025-01-23T05:00:00Z","58.4","57.8","59.3","null"
"2025-02-26T20:00:00Z","60.9","59.5","62.0","null"
"2025-01-18T02:00:00Z","60.9","59.2","62.2","null"
"2025-02-06T23:00:00Z","61.0","59.2","62.3","null"
"2025-02-28T07:00:00Z","60.2","59.1","61.6","null"
"2025-01-24T01:00:00Z","60.7","59.3","61.9","null"
"2025-02-28T10:00:00Z","60.7","58.8","62.3","null"
"2025-01-31T16:00:00Z","58.1","57.1","59.1","null"
"2025-01-28T02:00:00Z","62.0","59.9","63.6","null"
"2025-02-18T16:00:00Z","57.7","57.2","58.7","null"
"2025-02-26T19:00:00Z","60.8","59.0","62.5","null"
"2025-01-29T08:00:00Z","61.2","59.6","62.6","null"
"2025-02-17T02:00:00Z","61.8","61.2","62.2","null"
"2025-01-07T07:00:00Z","59.4","58.0","60.5","null"
"2025-02-09T20:00:00Z","60.1","59.6","60.6","null"
"2025-02-23T18:00:00Z","60.8","59.7","62.2","null"
"2025-02-12T19:00:00Z","57.8","57.2","58.8","null"
"2025-01-22T20:00:00Z","57.9","57.1","58.6","null"
"2025-02-12T04:00:00Z","61.9","61.2","62.7","null"
"2025-02-14T22:00:00Z","60.8","60.6","61.1","null"
"2025-02-20T13:00:00Z","59.1","58.8","59.3","null"
"2025-02-05T02:00:00Z","60.8","59.2","62.4","null"
"2025-01-26T16:00:00Z","57.7","57.1","58.6","null"
"2025-02-03T04:00:00Z","60.0","58.4","61.6","null"
"2025-02-24T11:00:00Z","61.6","60.0","63.4","null"
"2025-01-19T20:00:00Z","58.3","57.6","59.1","null"
"2025-01-17T10:00:00Z","54.7","47.8","59.4","null"
"2025-02-07T15:00:00Z","59.2","58.7","59.7","null"
"2025-01-31T20:00:00Z","60.9","60.6","61.1","null"
"2025-01-16T04:00:00Z","61.2","59.6","62.7","null"
"2025-01-22T19:00:00Z","57.1","56.6","57.6","null"
"2025-02-16T06:00:00Z","59.3","57.8","60.9","null"
"2025-01-23T11:00:00Z","59.3","58.8","59.8","null"
"2025-01-29T05:00:00Z","60.5","59.0","62.1","null"
"2025-02-02T17:00:00Z","57.4","57.1","58.1","null"
"2025-01-20T11:00:00Z","57.1","54.9","58.0","null"
"2025-02-08T03:00:00Z","61.0","59.6","62.1","null"
"2025-01-17T22:00:00Z","59.9","59.4","60.4","null"
"2025-02-01T23:00:00Z","60.8","59.3","62.5","null"
"2025-01-19T07:00:00Z","57.3","56.1","58.1","null"
"2025-02-20T15:00:00Z","58.9","58.3","59.3","null"
"2025-01-12T22:00:00Z","59.0","58.5","59.5","null"
"2025-01-10T06:00:00Z","58.2","57.5","59.5","null"
"2025-01-31T06:00:00Z","59.8","58.1","61.1","null"
"2025-02-09T14:00:00Z","59.1","59.1","59.1","null"
"2025-01-07T13:00:00Z","59.2","58.5","60.0","null"
"2025-01-15T06:00:00Z","59.4","58.5","60.5","null"
"2025-02-18T13:00:00Z","59.0","58.7","59.2","null"
"2025-02-08T15:00:00Z","58.8","58.1","59.6","null"
"2025-02-14T06:00:00Z","59.1","58.6","59.6","null"
"2025-01-14T02:00:00Z","59.0","58.4","59.9","null"
"2025-01-13T10:00:00Z","57.4","56.9","57.9","null"
"2025-03-01T15:00:00Z","60.9","59.6","62.7","null"
"2025-02-13T07:00:00Z","58.2","57.8","58.8","null"
"2025-01-30T08:00:00Z","61.0","59.4","62.4","null"
"2025-02-19T07:00:00Z","57.7","56.7","58.7","null"
"2025-01-09T00:00:00Z","61.8","60.1","63.6","null"
"2025-02-27T08:00:00Z","60.9","59.6","62.2","null"
"2025-01-16T19:00:00Z","58.9","58.4","59.4","null"
"2025-02-21T13:00:00Z","60.6","59.2","61.9","null"
"2025-01-06T15:00:00Z","60.6","59.1","61.6","null"
"2025-01-28T11:00:00Z","61.7","59.4","63.9","null"
"2025-02-27T15:00:00Z","60.9","59.4","62.4","null"
"2025-02-18T05:00:00Z","57.8","57.2","58.2","null"
"2025-02-16T21:00:00Z","59.2","58.3","59.8","null"
"2025-01-05T19:00:00Z","58.2","57.8","58.8","null"
"2025-01-29T15:00:00Z","60.8","59.2","62.8","null"
"2025-02-08T14:00:00Z","59.1","58.6","59.6","null"
"2025-01-10T12:00:00Z","59.4","58.6","60.1","null"
"2025-02-15T21:00:00Z","59.1","58.6","59.6","null"
"2025-02-09T18:00:00Z","58.7","58.1","59.1","null"
"2025-01-11T05:00:00Z","61.1","59.5","62.5","null"
"2025-01-20T16:00:00Z","56.8","56.0","57.5","null"
"2025-01-08T01:00:00Z","61.3","59.6","62.8","null"
"2025-01-11T03:00:00Z","61.2","59.5","62.6","null"
"2025-02-17T18:00:00Z","57.6","57.3","57.8","null"
"2025-01-17T20:00:00Z","58.4","57.9","58.9","null"
"2025-01-25T18:00:00Z","59.2","57.9","60.4","null"
"2025-02-11T10:00:00Z","60.4","60.1","60.6","null"
"2025-01-08T13:00:00Z","59.5","58.6","60.6","null"
"2025-01-10T22:00:00Z","59.2","59.0","59.5","null"
"2025-02-13T19:00:00Z","58.8","58.2","59.2","null"
"2025-01-14T01:00:00Z","59.2","58.9","59.4","null"
"2025-02-15T02:00:00Z","60.3","58.7","61.8","null"
"2025-02-18T09:00:00Z","58.7","58.2","59.2","null"
"2025-02-21T17:00:00Z","59.8","59.6","60.1","null"
"2025-02-24T18:00:00Z","60.6","59.1","62.1","null"
"2025-01-14T19:00:00Z","57.7","56.9","58.4","null"
"2025-01-24T21:00:00Z","61.9","61.1","62.6","null"
"2025-01-23T21:00:00Z","58.3","57.8","58.8","null"
"2025-01-22T05:00:00Z","58.1","56.9","59.4","null"
"2025-02-11T11:00:00Z","59.9","59.6","60.1","null"
"2025-02-13T15:00:00Z","57.7","56.8","58.2","null"
"2025-02-02T22:00:00Z","60.7","58.4","62.1","null"
"2025-02-24T08:00:00Z","61.1","58.6","63.1","null"
"2025-02-04T20:00:00Z","58.1","57.4","58.9","null"
"2025-01-27T05:00:00Z","61.3","60.1","62.6","null"
"2025-02-28T23:00:00Z","61.4","59.9","62.9","null"
"2025-02-20T18:00:00Z","58.3","57.8","58.8","null"
"2025-02-06T04:00:00Z","61.5","59.9","63.1","null"
"2025-02-26T00:00:00Z","62.5","61.2","63.8","null"
"2025-01-27T21:00:00Z","61.9","59.9","63.5","null"
"2025-01-02T13:00:00Z","55.2","51.5","59.0","null"
"2025-01-22T21:00:00Z","58.8","58.1","59.6","null"
"2025-01-18T22:00:00Z","58.6","57.6","59.6","null"
"2025-01-15T18:00:00Z","57.9","57.1","58.6","null"
"2025-01-02T01:00:00Z","51.1","50.1","52.1","null"
"2025-01-22T01:00:00Z","59.8","58.6","61.1","null"
"2025-01-26T05:00:00Z","61.4","59.8","62.8","null"
"2025-01-12T03:00:00Z","59.7","59.0","60.5","null"
"2025-02-05T06:00:00Z","58.1","57.6","58.6","null"
"2025-02-05T19:00:00Z","58.7","58.3","59.3","null"
"2025-02-19T22:00:00Z","60.1","59.8","60.3","null"
"2025-02-21T05:00:00Z","60.2","59.9","60.9","null"
"2025-02-21T10:00:00Z","60.5","59.2","61.7","null"
"2025-01-18T17:00:00Z","57.5","57.1","58.1","null"
"2025-02-20T02:00:00Z","60.1","59.8","60.3","null"
"2025-01-27T02:00:00Z","61.4","59.3","62.8","null"
"2025-02-20T01:00:00Z","60.8","60.8","60.8","null"
"2025-01-24T23:00:00Z","61.6","59.5","63.1","null"
"2025-01-08T09:00:00Z","55.5","51.3","59.6","null"
